dataset,path,error,subject,session,dim_x,dim_y,dim_z,voxel_x_mm,voxel_y_mm,voxel_z_mm,file_size_mb,tesla,manufacturer,model,n_voxels,n_nonzero,nonzero_frac,mean,median,std,mad,kurtosis,skewness,p01,p05,p95,p99,entropy,efc
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-780660/anat/sub-780660_acq-standard_T1w.nii.gz,,sub-780660,,192,256,256,1.0,1.0,1.0,9.751955032348633,3,Siemens,Prisma,12582912,7996341,0.6354920864105225,81.836995095892,2.005035560578108,151.5532629253166,2.005035560578108,2.9280163499504708,1.9094286475685918,0.0,0.0,425.0007043238729,597.0104772485793,1.0210040923078698,0.4414
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-791907/anat/sub-791907_acq-standard_T1w.nii.gz,,sub-791907,,192,256,256,1.0,1.0,1.0,11.292073249816895,3,Siemens,Prisma,12582912,9367909,0.7444945176442465,106.12348970519326,3.0083771646022797,168.13301257508476,3.0083771646022797,2.0297545692231154,1.599288064276921,0.0,0.0,442.0086004436016,661.9915380477905,1.3001717344976165,0.5024
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-788339/anat/sub-788339_acq-standard_T1w.nii.gz,,sub-788339,,192,256,256,1.0,1.0,1.0,9.212838172912598,3,Siemens,MAGNETOM Prisma,12582912,7970508,0.6334390640258789,61.555154449177884,1.993774389848113,106.46798194781955,1.993774389848113,3.1501360857778318,1.8351496619879986,0.0,0.0,277.00432813726366,433.0008851364255,1.5698837092302074,0.4675
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-802945/anat/sub-802945_acq-standard_T1w.nii.gz,,sub-802945,,192,256,256,1.0,1.0,1.0,9.512741088867188,3,Siemens,Prisma,12582912,8176691,0.6498250166575114,88.35430571169324,1.9876402281224728,162.0944620346258,1.9876402281224728,2.625038494716848,1.8315673933379508,0.0,0.0,457.00435706600547,600.0125232227147,0.873015581417269,0.4438
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-811563/anat/sub-811563_acq-standard_T1w.nii.gz,,sub-811563,,192,256,256,1.0,1.0,1.0,9.026276588439941,3,Siemens,Prisma,12582912,7807912,0.6205170949300131,77.20982190812725,2.006683560088277,150.9837179135148,2.006683560088277,2.952960466220442,1.9563061585356574,0.0,0.0,432.00295308977365,576.9987036623061,1.1919947585931887,0.4195
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-830976/anat/sub-830976_acq-standard_T1w.nii.gz,,sub-830976,,192,256,256,1.0,1.0,1.0,7.934695243835449,3,Siemens,MAGNETOM Prisma,12582912,6847097,0.5441583792368571,49.62025684960394,0.9984893761575222,96.6622380685446,0.9984893761575222,3.073742405670835,1.9649094688965256,0.0,0.0,272.0051475549117,375.0040814168751,1.5042714603322793,0.4207
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-809320/anat/sub-809320_acq-standard_T1w.nii.gz,,sub-809320,,192,256,256,1.0,1.0,1.0,9.963765144348145,3,Siemens,Prisma,12582912,8393696,0.6670710245768229,77.9910390711788,2.00915546156466,143.50000994297153,2.00915546156466,3.72170393711865,2.0278140024293796,0.0,0.0,384.9924560636282,590.9978627227247,1.1791425231788508,0.445
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-848092/anat/sub-848092_acq-standard_T1w.nii.gz,,sub-848092,,192,256,256,1.0,1.0,1.0,8.19096565246582,3,Siemens,MAGNETOM Prisma,12582912,6875422,0.5464094479878744,56.38282542928594,1.0030670836567879,110.8579687441526,1.0030670836567879,4.294401253185344,2.164411146472205,0.0,0.0,295.0043090013787,482.9995977599174,1.7193352419993801,0.4189
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-862915/anat/sub-862915_acq-standard_T1w.nii.gz,,sub-862915,,192,256,256,1.0,1.0,1.0,7.8568315505981445,3,Siemens,MAGNETOM Prisma,12582912,7000958,0.5563861529032389,48.10045389874017,0.9968719221651554,93.80724529182811,0.9968719221651554,3.3623556867893916,2.0077628310836064,0.0,0.0,264.00137904658914,355.00305951572955,1.7285930244852177,0.4208
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-890465/anat/sub-890465_acq-standard_T1w.nii.gz,,sub-890465,,192,256,256,1.0,1.0,1.0,8.516231536865234,3,Siemens,MAGNETOM Prisma,12582912,7169075,0.5697468916575114,57.943486087996085,1.642481116577983,110.68810845845762,1.642481116577983,4.108054174144051,2.081765887771002,0.0,0.0,300.00549317803234,460.9939115429297,1.559434959188108,0.4296
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-865293/anat/sub-865293_acq-standard_T1w.nii.gz,,sub-865293,,192,256,256,1.0,1.0,1.0,8.315302848815918,3,Siemens,Prisma,12582912,8118904,0.6452325185139974,71.90285356005401,1.9922178983688354,140.12132303299836,1.9922178983688354,3.8263990813938014,2.0667967947830292,0.0,0.0,399.00608825683594,548.000549197197,0.9121748725194668,0.4219
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-886764/anat/sub-886764_acq-standard_T1w.nii.gz,,sub-886764,,192,256,256,1.0,1.0,1.0,10.079854011535645,3,Siemens,Prisma,12582912,8567785,0.6809063752492269,75.78852460246982,1.9980774521827698,137.56977956683787,1.9980774521827698,2.374498618518987,1.788347224097591,0.0,0.0,387.0026265196502,491.0067205671221,1.0434399879541985,0.4483
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-926536/anat/sub-926536_acq-standard_T1w.nii.gz,,sub-926536,,192,256,256,1.0,1.0,1.0,8.36687183380127,3,Siemens,MAGNETOM Prisma,12582912,7117522,0.5656498273213705,55.02611895482752,0.9981841761618853,104.42773717836644,0.9981841761618853,3.626460176392267,2.016184518589305,0.0,0.0,281.00233456492424,438.00051870476454,1.4340581534589616,0.4315
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-923660/anat/sub-923660_acq-standard_T1w.nii.gz,,sub-923660,,192,256,256,1.0,1.0,1.0,8.642117500305176,3,Siemens,MAGNETOM Prisma,12582912,7852036,0.6240237553914388,54.233162959281366,1.9978332184255123,98.07519206795773,1.9978332184255123,2.7101940477606377,1.8421291058589626,0.0,0.0,270.9994963891804,374.9944914057851,1.6277048562493175,0.4501
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-927452/anat/sub-927452_acq-standard_T1w.nii.gz,,sub-927452,,192,256,256,1.0,1.0,1.0,9.669573783874512,3,Siemens,Prisma,12582912,8489118,0.674654483795166,74.836726347001,2.0000000707805157,133.19449265198242,2.0000000707805157,1.8632874942917468,1.6865393278794014,0.0,0.0,369.00001305900514,468.00001656264067,1.0851857132923042,0.4552
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-914102/anat/sub-914102_acq-standard_T1w.nii.gz,,sub-914102,,192,256,256,1.0,1.0,1.0,9.244702339172363,3,Siemens,Prisma,12582912,7936866,0.630765438079834,73.59194300792272,1.9908904395997524,143.94367908270166,1.9908904395997524,4.077148557569449,2.101561543992796,0.0,0.0,400.004592910409,589.997642017901,1.1506381145640543,0.4206
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-945652/anat/sub-945652_acq-standard_T1w.nii.gz,,sub-945652,,192,256,256,1.0,1.0,1.0,7.933416366577148,3,Siemens,Prisma,12582912,6714611,0.5336293379465739,62.65960037044283,0.9973906949162483,132.2692424953875,0.9973906949162483,4.4070866259054835,2.216331998969612,0.0,0.0,375.99711139313877,509.99271513707936,1.028663908468858,0.3917
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-945122/anat/sub-945122_acq-standard_T1w.nii.gz,,sub-945122,,192,256,256,1.0,1.0,1.0,10.304232597351074,3,Siemens,Prisma,12582912,8737197,0.6943700313568115,83.3881341386314,2.9914854280650616,148.96885244085624,2.9914854280650616,3.192211238412545,1.893162221254687,0.0,0.0,408.00850939005613,603.9978408627212,1.1900579616206644,0.4554
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-946200/anat/sub-946200_acq-standard_T1w.nii.gz,,sub-946200,,192,256,256,1.0,1.0,1.0,10.13735294342041,3,Siemens,MAGNETOM Prisma,12582912,8645481,0.6870810985565186,64.19147821347319,2.0033570285886526,102.05147643633128,2.0033570285886526,1.3691799678268506,1.4929317515254217,0.0,0.0,275.9993346333504,374.9968037987128,1.991075419525071,0.5
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-938344/anat/sub-938344_acq-standard_T1w.nii.gz,,sub-938344,,192,256,256,1.0,1.0,1.0,8.936150550842285,3,Siemens,Prisma,12582912,7849420,0.6238158543904623,67.03826777122558,1.9985808413475752,130.76844004419576,1.9985808413475752,3.395799714783683,2.0204693878341464,0.0,0.0,375.9956380818039,510.99068945646286,1.0227153446518182,0.4213
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-966788/anat/sub-966788_acq-standard_T1w.nii.gz,,sub-966788,,192,256,256,1.0,1.0,1.0,9.775463104248047,3,Siemens,Prisma,12582912,8680269,0.6898458003997803,75.82380416998308,1.9963378831744194,142.49946901629613,1.9963378831744194,3.7862270098738184,2.027230272139438,0.0,0.0,387.0043582096696,580.0026996582747,1.1441210343313009,0.4362
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-987325/anat/sub-987325_acq-standard_T1w.nii.gz,,sub-987325,,192,256,256,1.0,1.0,1.0,8.816895484924316,3,Siemens,MAGNETOM Prisma,12582912,7593951,0.6035130023956299,57.39362713642223,2.002212595194578,102.1896525617934,2.002212595194578,2.830352304157567,1.8136044958806645,0.0,0.0,274.9995473138988,387.99397986009717,1.5767684978817005,0.4555
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-986786/anat/sub-986786_acq-standard_T1w.nii.gz,,sub-986786,,192,256,256,1.0,1.0,1.0,10.801650047302246,3,Siemens,Prisma,12582912,8834177,0.702077309290568,99.2044687871047,3.0057222694158554,162.84909825832898,3.0057222694158554,1.9414681605587933,1.6043976889804656,0.0,0.0,434.9913983643055,610.9999513924122,1.1507051156106574,0.4876
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-988484/anat/sub-988484_acq-standard_T1w.nii.gz,,sub-988484,,192,256,256,1.0,1.0,1.0,9.62285327911377,3,Siemens,Prisma,12582912,8520354,0.6771368980407715,76.70252003673481,1.9983519930392504,142.58500321096972,1.9983519930392504,3.4114258379969487,1.9617407605817305,0.0,0.0,389.9972164966166,586.9941767379642,0.7726278818509219,0.4399
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-992121/anat/sub-992121_acq-standard_T1w.nii.gz,,sub-992121,,192,256,256,1.0,1.0,1.0,9.607934951782227,3,Siemens,MAGNETOM Prisma,12582912,8249338,0.6555984814961752,63.322996064792676,2.0008850917220116,107.83377419223613,2.0008850917220116,3.4320588192384474,1.8620065693125436,0.0,0.0,284.00400757975876,439.0050047188997,1.5802062688450156,0.4745
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-988653/anat/sub-988653_acq-standard_T1w.nii.gz,,sub-988653,,192,256,256,1.0,1.0,1.0,8.72939395904541,3,Siemens,Prisma,12582912,7038891,0.5594007968902588,78.72206601893244,2.0083008520305157,153.66266598356876,2.0083008520305157,3.6816906877084223,2.054523428604947,0.0,0.0,425.0003391318023,622.9951760731637,1.2428919321411172,0.4208
MR-ART,/run/media/falconnier/Elements1/datasets/BIDS_datasets/MR-ART/sub-992238/anat/sub-992238_acq-standard_T1w.nii.gz,,sub-992238,,192,256,256,1.0,1.0,1.0,9.992838859558105,3,Siemens,Prisma,12582912,8951478,0.7113995552062988,80.4045324640057,3.002822995185852,138.2501431053032,3.002822995185852,1.5755882615622294,1.6050804000863472,0.0,0.0,385.9992468357086,482.0076875090599,0.8364055872379941,0.469
